,Condition,Cylinders,Drive,Fuel,Link,Make,Model,Odometer,Paint_color,Price,Size,Title,Title_status,Transmission,Type,Unnamed: 0,VIN,Year,id
50, excellent, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/lgb/cto/d/2015-toyota-prius-2-clean/6709449956.html,Toyota,Prius,121000, silver,8400.0, compact,2015 toyota prius c 2 clean title fully maintained mint condition, clean, automatic, hatchback,,,2015,50.0
51, good, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/lgb/cto/d/toyota-priuslow-miles-clean/6704919522.html,Toyota,Prius,33000, white,16300.0, compact,toyota prius 3 2015 low miles clean title one owner !!!! warranty, clean, automatic, hatchback,,,2015,51.0
52, excellent, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/sfv/cto/d/toyota-prius-hybrido-2014/6687145733.html,Toyota,Prius,132400, grey,10900.0, mid-size,Toyota Prius Hybrido 2014, clean, automatic, hatchback,,,2014,52.0
53, excellent, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/wst/cto/d/2014-toyota-prius-low-mileage/6702057275.html,Toyota,Prius,27000, black,15900.0,,2014 Toyota Prius Low Mileage with Sunroof, clean, automatic,,, jtdkn3du3e1771692,2014,53.0
54, excellent, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/wst/cto/d/2011-toyota-prius-only-77k/6709411899.html,Toyota,Prius,77447, blue,9999.0,,2011 Toyota Prius ... Only 77K Miles ... Excellent Shape ... Must See, clean, automatic, hatchback,, JTDKN3DU9B1461557,2011,54.0
55, good, 4 cylinders,, hybrid,https://losangeles.craigslist.org/wst/cto/d/toyota-prius/6709387407.html,Toyota,Prius,49000, white,14400.0,,Toyota Prius, clean, other,,,,2014,55.0
56, like new, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/lgb/cto/d/toyota-prius-hybrid-2012-only/6701881018.html,Toyota,Prius,123000, white,10400.0, compact,"Toyota Prius hybrid 2012, Only 123mil.", clean, automatic, hatchback,,,2012,56.0
57, like new, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/lac/cto/d/2013-toyota-prius-original/6707224412.html,Toyota,Prius,100300, white,11900.0,,2013 Toyota Prius V original owner no accident, clean, automatic, hatchback,,,2013,57.0
58, excellent, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/sfv/cto/d/2008-toyota-prius/6709302795.html,Toyota,Prius,238000, silver,5500.0,,2008 Toyota Prius, clean, automatic, hatchback,,,2008,58.0
59, excellent, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/sfv/cto/d/2013-toyota-prius/6709278306.html,Toyota,Prius,110000, silver,11000.0, compact,2013 Toyota Prius, clean, automatic, sedan,,,2013,59.0
60, excellent, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/lgb/cto/d/2017-toyota-prius-four-hybrid/6709236720.html,Toyota,Prius,19000, silver,15995.0,,2017 Toyota Prius Four Hybrid Leather Camera Sonar LKA GPS 19k mi., salvage, automatic, hatchback,,,2017,60.0
61, excellent, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/wst/cto/d/2009-toyota-prius-clean-title/6707405633.html,Toyota,Prius,178925, green,4250.0, compact,2009 Toyota Prius clean title clean carfax camera 178k, clean, automatic, hatchback,,,2009,61.0
62, excellent, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/wst/cto/d/2017-toyota-prius-four-hybrid/6701051855.html,Toyota,Prius,19000, silver,15995.0, compact,2017 Toyota Prius Four Hybrid Leather Camera Sonar LKA BSM 19k mi., salvage, automatic,,,,2017,62.0
63, good, other, fwd, hybrid,https://losangeles.craigslist.org/sgv/cto/d/2013-prius-plug-in/6700578497.html,Toyota,Prius,108000, silver,11000.0, compact,2013 Prius Plug In, clean, automatic, sedan,,,2013,63.0
64, excellent, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/sgv/cto/d/2011-toyota-prius-one-owner/6709145428.html,Toyota,Prius,83500, white,10500.0, mid-size,2011 Toyota Prius - One Owner - Dealer Maintained, clean, automatic, hatchback,,,2011,64.0
65, excellent, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/sfv/cto/d/2015-toyota-prius-clean-title/6709083375.html,Toyota,Prius,53000, grey,10700.0, full-size,2015 Toyota Prius- clean title, clean, automatic, hatchback,,,2015,65.0
66, excellent,,, gas,https://losangeles.craigslist.org/lac/cto/d/2011-toyota-prius/6709036260.html,Toyota,Prius,121000, silver,7999.0,,"2011 TOYOTA PRIUS  (2005,2006, 2009, 2008, 2010)", clean, automatic, hatchback,,,2011,66.0
67, excellent,,, gas,https://losangeles.craigslist.org/sfv/cto/d/2010-toyota-prius/6704951560.html,Toyota,Prius,111000, silver,7500.0,,2010 Toyota Prius, salvage, automatic,,,,2010,67.0
68, excellent, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/wst/cto/d/toyota-prius-2010clean/6708977571.html,Toyota,Prius,75319, black,8990.0, mid-size,Toyota Prius 2010~Clean title~54mpg~Tag jun 2019+Smog+GPS=ESPECIAL, clean, automatic, sedan,,,2010,68.0
69, good, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/wst/cto/d/2009-toyota-prius/6708962043.html,Toyota,Prius,110729, white,6500.0, compact,2009 Toyota Prius, clean, automatic,,, JTDKB20U293493094,2009,69.0
70, like new, 4 cylinders,, gas,https://losangeles.craigslist.org/lac/cto/d/2010-toyota-prius-hatchback/6686920804.html,Toyota,Prius,141214,,6990.0,,2010 TOYOTA PRIUS HATCHBACK AUTOMATIC 1-OWNER CLEAN TITLE, clean, automatic,,, JTDKN3DU3A5101742,2010,70.0
71, excellent,,, gas,https://losangeles.craigslist.org/lac/cto/d/2010-toyota-prius/6708931569.html,Toyota,Prius,128000, silver,7500.0,,"2010 TOYOTA PRIUS (2008,2009, 2011, 2012)", clean, automatic, hatchback,,,2010,71.0
72, excellent, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/sgv/cto/d/2010-toyota-prius-clean-title/6708937282.html,Toyota,Prius,223900, white,6100.0, compact,"2010 Toyota Prius clean title, one owner, no accident", clean, automatic, hatchback,,,2010,72.0
73, like new,,, gas,https://losangeles.craigslist.org/lac/cto/d/2012-toyota-prius/6708933996.html,Toyota,Prius,119000, silver,7900.0,,"2012 TOYOTA PRIUS C  (2010,2011,2014,2015,2016)", clean, automatic, sedan,,,2012,73.0
74, like new, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/wst/cto/d/2016-toyota-prius-one-owner/6707135354.html,Toyota,Prius,20126, blue,14900.0, compact,"2016 Toyota Prius C , One Owner, Clean Title, Like New, Low Mileage", clean, automatic, hatchback,,,2016,74.0
75, like new, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/sfv/cto/d/2013-toyota-prius-hybrid-1st/6704766963.html,Toyota,Prius,149440, black,7850.0, mid-size,2013 Toyota Prius C Hybrid 1st Owner Dealer SERVICED since NEW, clean, automatic, hatchback,,,2013,75.0
76, like new, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/lac/cto/d/2017-toyota-prius-3/6698238482.html,Toyota,Prius,3000, silver,18900.0, compact,2017 Toyota prius 3, salvage, automatic, hatchback,,,2017,76.0
77, excellent, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/lac/cto/d/2015-toyota-prius/6699406289.html,Toyota,Prius,66000, silver,10950.0, compact,2015 TOYOTA PRIUS C, clean, automatic, hatchback,,,2015,77.0
78, excellent, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/lac/cto/d/2015-toyota-prius/6704666572.html,Toyota,Prius,66000, silver,10950.0, compact,2015 TOYOTA PRIUS C, clean, automatic, hatchback,,,2015,78.0
79, like new, 4 cylinders, fwd, electric,https://losangeles.craigslist.org/sfv/cto/d/toyota-prius-prime-advanced/6705855909.html,Toyota,Prius,32000, silver,22300.0, full-size,Toyota Prius prime advanced plug in hybrid  2017, salvage, automatic, hatchback,,,2017,79.0
80, excellent, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/wst/cto/d/2013-prius-low-miles-clean/6708543683.html,Toyota,Prius,50000, black,13999.0, compact,"2013 Prius C--low miles, clean title, excellent condition!", clean, automatic, hatchback,,,2013,80.0
81, like new, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/lac/cto/d/2015-toyota-prius-ii-perfect/6708411996.html,Toyota,Prius,27868, white,16900.0, compact,2015 TOYOTA PRIUS II Perfect condition, clean, automatic, sedan,, JTDKN3DU1F1984075,2015,81.0
82, excellent,,, hybrid,https://losangeles.craigslist.org/wst/cto/d/2011-toyota-prius/6696459271.html,Toyota,Prius,190000,,6999.0,,2011 Toyota Prius, clean, automatic,,,,2011,82.0
83, like new, 4 cylinders,, hybrid,https://losangeles.craigslist.org/lac/cto/d/2010-toyota-prius/6708278390.html,Toyota,Prius,165824, grey,7999.0,,2010 Toyota Prius, clean, automatic,,, JTDKN3DU6A1221641,2010,83.0
84, good, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/sgv/cto/d/toyota-prius-2010-drives/6694718785.html,Toyota,Prius,90000, orange,3800.0, full-size,"TOYOTA PRIUS 2010 DRIVES EXCELLENT, NEW BREAKS, NEW SHOCKS , GREATTIRE", salvage, automatic, hatchback,, JTDKN3DUXA0158601,2010,84.0
85, good, 4 cylinders,, hybrid,https://losangeles.craigslist.org/lac/cto/d/car/6690199818.html,Toyota,Prius,178, blue,3800.0,,Car, salvage, automatic, hatchback,,,2008,85.0
86, like new, 4 cylinders,, hybrid,https://losangeles.craigslist.org/lac/cto/d/2010-toyota-prius/6708254208.html,Toyota,Prius,169327, red,7999.0,,2010 Toyota Prius, clean, automatic,,, JTDKN3DU4A0155581,2010,86.0
87, excellent, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/sfv/cto/d/2008-toyota-prius/6708203338.html,Toyota,Prius,160000, black,4700.0, compact,2008 TOYOTA PRIUS, salvage, automatic, hatchback,,,2008,87.0
88, excellent, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/wst/cto/d/2012-toyota-prius-plug-in/6708184827.html,Toyota,Prius,191252, blue,6300.0, compact,2012 Toyota Prius plug in clean title carfax 191k Nav HOV Stickers, clean, automatic, hatchback,,,2012,88.0
89, like new, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/sfv/cto/d/2015-toyota-prius/6708174391.html,Toyota,Prius,48650, silver,13900.0, mid-size,2015 TOYOTA PRIUS, clean, automatic, hatchback,, JTDKN3DUXF0420379,2015,89.0
90, excellent,,, hybrid,https://losangeles.craigslist.org/sfv/cto/d/2011-toyota-prius/6685263200.html,Toyota,Prius,110923, grey,6500.0,,2011 Toyota Prius, salvage, automatic,,,,2011,90.0
91, like new,,, hybrid,https://losangeles.craigslist.org/sfv/cto/d/2014-toyota-prius/6708155519.html,Toyota,Prius,21675, silver,10900.0,,2014 TOYOTA PRIUS, salvage, automatic, sedan,, JTDKN3DUOEO379548,2014,91.0
92, like new, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/sfv/cto/d/2012-toyota-prius/6708117284.html,Toyota,Prius,126100, black,9300.0, mid-size,2012 toyota prius v, clean, automatic, wagon,, jtdzn3eu1c3033467,2012,92.0
93, excellent, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/lgb/cto/d/2017-toyota-prius-four-hybrid/6708020131.html,Toyota,Prius,19000, silver,15995.0,,2017 Toyota Prius Four Hybrid Leather Camera Sonar LKA GPS 19k mi., salvage, automatic, hatchback,,,2017,93.0
94, excellent,,, hybrid,https://losangeles.craigslist.org/sfv/cto/d/2016-toyota-prius-two/6683404562.html,Toyota,Prius,30000,,13900.0,,2016 Toyota Prius Two, salvage, automatic,,,,2016,94.0
95, good, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/lgb/cto/d/toyota-prius-two/6687035780.html,Toyota,Prius,95500, black,8700.0, compact,Toyota Prius two, clean, automatic, hatchback,,,2012,95.0
96, excellent,,, hybrid,https://losangeles.craigslist.org/lgb/cto/d/2015-toyota-prius-two/6686980912.html,Toyota,Prius,185000,,9000.0,,2015 Toyota Prius Two *FINANCING AVAILABLE*, clean, automatic,,,,2015,96.0
97, like new, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/sfv/cto/d/2014-toyota-prius-like/6707689574.html,Toyota,Prius,103000, grey,10400.0,,"2014 Toyota Prius ""Like new,clean Title""", clean, automatic,,,,2014,97.0
98, good, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/lgb/cto/d/2014-prius/6694728573.html,Toyota,Prius,47, black,10500.0,,2014 Prius C, lien, automatic,,,,2014,98.0
99, excellent, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/sfv/cto/d/2009-toyota-prius-for-sale/6707678741.html,Toyota,Prius,94050, blue,7900.0, mid-size,2009 Toyota Prius for sale, clean, automatic, hatchback,, 1G1FW6S09H4191066,2009,99.0
100, good, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/sfv/cto/d/2010-toyota-prius-clean-title/6707562827.html,Toyota,Prius,140000, silver,7200.0, mid-size,2010 Toyota Prius clean title (140k) Silver - $7200 (Calabasas), clean, automatic, hatchback,, JTDKN3DU3A1300331,2010,100.0
101, excellent,,, hybrid,https://losangeles.craigslist.org/sfv/cto/d/2011-toyota-prius/6685265134.html,Toyota,Prius,110923, grey,6500.0,,2011 Toyota Prius, salvage, automatic,,,,2011,101.0
102, excellent, 4 cylinders,, hybrid,https://losangeles.craigslist.org/wst/cto/d/2013-prius-persona/6707531586.html,Toyota,Prius,113000, white,10500.0,,2013 Prius persona, clean, automatic,,,,2013,102.0
103, like new, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/sgv/cto/d/2015-prius-hybrid/6707494674.html,Toyota,Prius,47900, black,14000.0, compact,2015 Prius C Hybrid, clean, automatic, hatchback,,,2015,103.0
104, good, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/sfv/cto/d/2009-toyota-prius-hybrid/6707399129.html,Toyota,Prius,182157,,5777.0,,2009 TOYOTA PRIUS HYBRID CLEAN TITLE, clean, automatic, sedan,, JTDKB20U493539556,2009,104.0
105, good, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/wst/cto/d/2010-toyota-prius-hybrid/6707362862.html,Toyota,Prius,146000, silver,6300.0, compact,2010 toyota prius hybrid, clean, automatic,,,,2010,105.0
106, excellent, 4 cylinders,, hybrid,https://losangeles.craigslist.org/sgv/cto/d/2010-toyota-prius-clean-title/6704163508.html,Toyota,Prius,118000,,7995.0,,2010 Toyota Prius clean title one owner, clean, automatic,,,,2010,106.0
107, excellent,,, gas,https://losangeles.craigslist.org/lgb/cto/d/2013-toyota-prius-low-81k/6707323113.html,Toyota,Prius,81791, red,12900.0,,2013 Toyota Prius V low 81k miles clean title, clean, automatic, hatchback,,,2013,107.0
108, good, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/wst/cto/d/toyota-prius-2009/6707283086.html,Toyota,Prius,170000, green,6000.0, compact,Toyota Prius 2009, clean, automatic, hatchback,, JTDKB20UX97835027,2009,108.0
109, excellent,,, hybrid,https://losangeles.craigslist.org/lgb/cto/d/2014-toyota-pirus-ii-silver/6707259559.html,Toyota,Prius,93500,,12500.0,,2014 Toyota Pirus II Silver w/Back up Camera - Very Good Condition, clean, automatic,,,,2014,109.0
110, good, 4 cylinders,, hybrid,https://losangeles.craigslist.org/wst/cto/d/toyota-prius-53mpg-low-mileage/6681920591.html,Toyota,Prius,67000,,7900.0,,Toyota Prius C 53MPG Low Mileage, salvage, automatic,,,,2014,110.0
111, excellent,,, gas,https://losangeles.craigslist.org/sfv/cto/d/2012-toyota-prius/6707087470.html,Toyota,Prius,80000,,8700.0,,2012 Toyota Prius, salvage, automatic,,,,2012,111.0
112, excellent,,, hybrid,https://losangeles.craigslist.org/sfv/cto/d/2013-prius-by-owner-gas-saver/6707073793.html,Toyota,Prius,150000, grey,6950.0, compact,2013 Prius C by Owner Gas saver Excellent condition 150k Miles, clean, automatic, hatchback,,,2013,112.0
113, excellent, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/wst/cto/d/2015-toyota-prius-two/6697103259.html,Toyota,Prius,67000, white,14000.0, mid-size,2015 Toyota Prius Two, clean, automatic, hatchback,, JTDKN3DU3F2002508,2015,113.0
114, good, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/sgv/cto/d/2011-toyota-prius/6688560542.html,Toyota,Prius,217000, white,6100.0, compact,2011 Toyota Prius, clean, automatic, hatchback,,,2011,114.0
115, like new, 4 cylinders,, hybrid,https://losangeles.craigslist.org/wst/cto/d/2012-toyota-prius-onlymiles/6704190839.html,Toyota,Prius,43000,,9500.0,,2012 Toyota Prius ! ! ! ONLY 43000 Miles ! ! !, salvage, automatic,,,,2012,115.0
116, excellent, 4 cylinders,, hybrid,https://losangeles.craigslist.org/lac/cto/d/2010-toyota-prius-iv-fully/6688280259.html,Toyota,Prius,65690, silver,13000.0,,2010 Toyota Prius IV Fully Loaded + Solar Package, clean, automatic, hatchback,,,2010,116.0
117, excellent, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/lac/cto/d/2011-toyota-prius-two-clean/6706753205.html,Toyota,Prius,165000, blue,7000.0,,2011 Toyota Prius Two CLEAN and Excellent, clean, automatic,,,,2011,117.0
118, good, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/lac/cto/d/toyota-prius-three-with/6706751838.html,Toyota,Prius,30211, blue,13000.0, compact,Toyota Prius C Three with Backup Camera, lien, automatic, sedan,,,2013,118.0
119, excellent, 4 cylinders,, hybrid,https://losangeles.craigslist.org/wst/cto/d/2013-white-prius-navigation/6706744135.html,Toyota,Prius,33000, white,15500.0,,2013 WHITE PRIUS w/ Navigation HYBRID 33K Miles Excellent Condition, clean, automatic,,, JTDKN3DUOD5678040,2013,119.0
120, good, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/ant/cto/d/2008-toyota-prius/6684231853.html,Toyota,Prius,162000, black,4400.0,,2008 Toyota Prius, salvage, automatic, hatchback,,,2008,120.0
121, excellent, 4 cylinders,, hybrid,https://losangeles.craigslist.org/sfv/cto/d/2013-black-toyota-prius/6706713864.html,Toyota,Prius,78864, black,11800.0,,2013 Black Toyota Prius, clean, automatic,,,,2013,121.0
122, good, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/wst/cto/d/2015-toyota-prius-clean-title/6706677975.html,Toyota,Prius,129000, white,10500.0, full-size,"2015 TOYOTA PRIUS Clean Title-BLUETOOTH, BACK-UP CAM. Hybrid Warranty", clean, automatic, hatchback,,,2015,122.0
123, good, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/lgb/cto/d/2011-toyota-prius-two/6702293675.html,Toyota,Prius,74466, black,11000.0, compact,2011 Toyota Prius Two Hatchback 4D, clean, automatic, hatchback,, JTDKN3DUXB0258120,2011,123.0
124, good, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/sgv/cto/d/2011-toyota-prius-two/6702300445.html,Toyota,Prius,74466, black,11000.0, compact,2011 Toyota Prius Two Hatchback 4D, clean, automatic, hatchback,, JTDKN3DUXB0258120,2011,124.0
125, excellent, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/lgb/cto/d/2012-toyota-prius-ii/6706432090.html,Toyota,Prius,54500, white,10000.0,,2012 Toyota Prius II, clean, automatic,,,,2012,125.0
126, excellent,,, hybrid,https://losangeles.craigslist.org/sfv/cto/d/toyota-prius-hybrid-2015/6696532016.html,Toyota,Prius,45097, silver,15300.0,,Toyota Prius Hybrid 2015, clean, automatic,,,,2015,126.0
127, excellent,,, hybrid,https://losangeles.craigslist.org/sfv/cto/d/toyota-prius-2015/6696535133.html,Toyota,Prius,42149, white,16300.0,,Toyota Prius 2015, clean, automatic,,,,2015,127.0
128, good, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/lgb/cto/d/2008-toyota-prius/6706360266.html,Toyota,Prius,156100, white,5000.0, compact,2008 Toyota Prius, clean, automatic, hatchback,,,2008,128.0
129, excellent, 4 cylinders,, hybrid,https://losangeles.craigslist.org/sfv/cto/d/2015-toyota-prius-low-miles/6706359363.html,Toyota,Prius,41000, black,14300.0,,"2015 Toyota Prius, Low miles Clean Title in great condition", clean, automatic, hatchback,,,2015,129.0
130, like new, 4 cylinders, fwd, gas,https://losangeles.craigslist.org/wst/cto/d/2014-prius/6706331377.html,Toyota,Prius,34000, silver,13000.0, compact,2014 Prius C, clean, automatic, hatchback,, JTDKDTB31E1562903,2014,130.0
131, like new, 4 cylinders, fwd, hybrid,https://losangeles.craigslist.org/wst/cto/d/2014-prius-low-miles/6703141543.html,Toyota,Prius,33829, silver,13000.0, compact,2014 Prius C (low miles), clean, automatic, hatchback,,,2014,131.0
